219,131701
220,113242
221,113239
222,82520
223,82510
224,176556
225,159318
226,113241
227,113238
228,124663
229,131702
230,131187
231,71564
232,85113
233,82509
234,82537
235,71921
236,796
237,801
238,4121
239,4126
240,12553
241,12556
242,17659
243,17662
244,17665
245,17668
246,17671
247,17713
248,53489
249,154752
250,1986
251,1991
252,25402
253,10087
254,486
255,70266
256,36862
257,39544
258,49743
259,49744
260,59851
261,103999
262,107242
263,129828
264,156514
265,173800
266,107243
267,123967
268,124013
269,139683
270,107879
271,139731
272,12898
273,28537
274,30439
275,30442
276,30445
277,67384
278,67385
279,67386
280,67387
281,57980
282,351
283,21805
284,21808
285,26185
286,30175
287,47958
288,326
289,1481
290,17074
291,17077
292,1496
293,1466
294,17092
295,17095
296,42616
297,42619
298,3436
299,37816
300,50002
301,50003
302,50004
303,50005
304,50006
305,71761
306,71762
307,60008
308,60009
309,8605
310,3536
311,9175
312,9178
313,17674
314,48112
315,59795
316,61685
317,86550
318,94438
319,95016
320,95017
321,95018
322,95020
323,95021
324,95022
325,150858
326,145007
327,36208
328,36211
329,128562
330,25900
331,25903
332,95511
333,76649
334,90536
335,89193
336,175927
337,71174
338,81026
339,70319
340,81395
341,64431
342,55966
343,71855
344,157109
345,157110
346,130903
347,114753
348,155469
349,71851
350,71854
351,71853
352,92065
353,131396
354,71852
355,62385
356,89291
357,89292
358,101653
359,101661
360,101659
361,63137
362,38755
363,38758
364,57303
365,57304
366,63568
367,67331
368,66813
369,216
370,28546
371,28543
372,54520
373,138993
374,621
375,97264
376,62957
377,23797
378,23800
379,23803
380,1656
381,4846
382,4851
383,4856
384,26767
385,65130
386,1381
387,28684
388,1386
389,73234
390,50688
391,131403
392,116660
393,35848
394,57595
395,37912
396,73235
397,37909
398,28726
399,116661
400,96296
401,28729
402,65129
403,154711
404,50689
405,35851
406,65131
407,65132
408,50248
409,56429
410,50885
411,125960
412,164929
413,70679
414,50247
415,56428
416,2441
417,81698
418,82532
419,82533
420,127203
421,79530
422,79531
423,51170
424,70303
425,175848
426,107485
427,107486
428,170716
429,163876
430,140625
431,107480
432,122597
433,2431
434,4081
435,10081
436,88679
437,57596
438,85186
439,176200
440,85185
441,131673
442,85187
443,142098
444,96297
445,125691
446,50690
447,131674
448,156826
449,116668
450,73236
451,96300
452,4076
453,80268
454,79203
455,79254
456,79818
457,79819
458,79820
459,79821
460,111380
461,176166
462,87453
463,87455
464,87350
465,87283
466,87282
467,87281
468,124953
469,83884
470,83883
471,83882
472,83879
473,1866
474,81202
475,81203
476,24220
477,24223
478,24226
479,32296
480,4071
481,47065
482,846
483,851
484,9832
485,129346
486,5436
487,5441
488,85356
489,78626
490,85357
491,61769
492,64295
493,37048
494,139720
495,154784
496,154785
497,161845
498,128634
499,6611
500,17311
501,38827
502,38830
503,49243
504,136105
505,116169
506,83628
507,84742
508,83629
509,7930
510,7933
511,6686
512,6746
513,6751
514,6756
515,30133
516,25693
517,45295
518,45292
519,25684
520,25690
521,25687
522,25696
523,45289
524,59202
525,75530
526,63961
527,63962
528,130604
529,149493
530,134910
531,165964
532,3381
533,24595
534,24598
535,141354
536,143228
537,180035
538,179413
539,143233
540,170210
541,175547
542,154239
543,57388
544,70292
545,78108
546,156264
547,70350
548,35860
549,51436
550,51437
551,51438
552,51439
553,51440
554,51441
555,51442
556,126721
557,165961
558,51181
559,51182
560,50846
561,50847
562,50848
563,80181
564,78197
565,17866
566,21916
567,37903
568,49783
569,49784
570,51249
571,51308
572,51309
573,167463
574,58760
575,2391
576,2396
577,2406
578,35389
579,35392
580,63087
581,3371
582,3951
583,13042
584,13045
585,18688
586,37159
587,37162
588,37165
589,49971
590,49972
591,62477
592,96242
593,56394
594,62508
595,48109
596,39217
597,97565
598,77906
599,89042
600,6171
601,50231
602,97566
603,9172
604,89043
605,2011
606,12001
607,2006
608,114490
609,15478
610,15481
611,15484
612,84886
613,122750
614,92941
615,51748
616,51749
617,82473
618,81558
619,88551
620,51247
621,51248
622,58978
623,64532
624,64533
625,56304
626,53618
627,61583
628,61585
629,55545
630,46228
631,50197
632,50198
633,37831
634,4581
635,7948
636,7951
637,45643
638,60121
639,129606
640,59649
641,174624
642,3441
643,25570
644,27013
645,35863
646,35866
647,35869
648,111503
649,3446
650,53913
651,80377
652,80378
653,80379
654,80380
655,72514
656,72713
657,72726
658,74540
659,91858
660,91859
661,85428
662,93757
663,38350
664,52445
665,52446
666,60563
667,74813
668,74815
669,74814
670,66260
671,74816
672,8446
673,96298
674,96299
675,23092
676,63406
677,28486
678,53721
679,53722
680,8548
681,8551
682,8554
683,9229
684,9232
685,22468
686,50751
687,59121
688,131630
689,103033
690,103034
691,43768
692,32038
693,29692
694,29695
695,82486
696,100693
697,47772
698,57662
699,94679
700,102967
701,102968
702,52410
703,52411
704,131626
705,148874
706,149643
707,84011
708,21592
709,20062
710,20440
711,48716
712,73178
713,50757
714,46654
715,61916
716,103544
717,110545
718,156062
719,103546
720,156061
721,62875
722,83017
723,886
724,22144
725,62627
726,62625
727,62626
728,72804
729,61007
730,59993
731,75856
732,66281
733,90310
734,90311
735,51996
736,57124
737,179329
738,57125
739,69229
740,66088
741,87556
742,101364
743,101365
744,67809
745,179326
746,35410
747,35413
748,3396
749,3401
750,15475
751,42514
752,64813
753,60155
754,60156
755,60157
756,60158
757,80199
758,120409
759,91924
760,120411
761,147717
762,107378
763,98614
764,91972
765,42799
766,42802
767,42805
768,42808
769,49981
770,38449
771,38452
772,50119
773,57364
774,112813
775,65509
776,291
777,81058
778,93049
779,93353
780,154167
781,174826
782,51448
783,54525
784,64203
785,77736
786,94281
787,94348
788,124613
789,94349
790,124614
791,129885
792,2806
793,8470
794,140158
795,141686
796,70267
797,77343
798,62358
799,62359
800,14131
801,129502
802,18454
803,18451
804,139532
805,160640
806,142027
807,142402
808,91373
809,114275
810,139531
811,631
812,93660
813,38779
814,2886
815,2881
816,2891
817,2876
818,48755
819,14611
820,76367
821,76368
822,76369
823,76370
824,76371
825,76372
826,76373
827,76374
828,76375
829,60818
830,61253
831,69044
832,69337
833,107289
834,59868
835,59869
836,60230
837,60231
838,24196
839,24199
840,14251
841,14254
842,14257
843,15541
844,114367
845,26068
846,74584
847,51145
848,51146
849,51147
850,51148
851,45535
852,177457
853,45538
854,45541
855,44764
856,143427
857,143429
858,2911
859,79759
860,62439
861,65037
862,93089
863,23389
864,8023
865,13486
866,104655
867,23392
868,139521
869,169653
870,22930
871,26359
872,26362
873,26365
874,39958
875,65756
876,144524
877,39961
878,124616
879,144526
880,65759
881,131631
882,124617
883,65758
884,110660
885,65757
886,110661
887,63437
888,146809
889,54182
890,60746
891,62086
892,12064
893,12067
894,59261
895,93231
896,93232
897,79608
898,50793
899,57145
900,93196
901,21811
902,21814
903,21817
904,21820
905,28897
906,35641
907,119407
908,119408
909,119409
910,127261
911,127262
912,65708
913,81276
914,81277
915,81278
916,81279
917,89079
918,89080
919,146594
920,131731
921,148703
922,131732
923,114770
924,160094
925,94551
926,94552
927,94553
928,94554
929,57622
930,24202
931,25297
932,25300
933,37030
934,37033
935,57978
936,64815
937,64816
938,64817
939,64818
940,74678
941,95047
942,95048
943,95049
944,153115
945,153116
946,153117
947,153118
948,153119
949,153120
950,153121
951,153122
952,76086
953,36178
954,3571
955,17881
956,3566
957,83085
958,83086
959,47035
960,47038
961,47896
962,47897
963,57416
964,57417
965,64957
966,64958
967,64959
968,64960
969,74680
970,74681
971,74682
972,74683
973,153279
974,153280
975,153281
976,153282
977,153283
978,153284
979,153285
980,153286
981,34087
982,21385
983,21295
984,19018
985,138999
986,143545
987,141484
988,141482
989,150344
990,181
991,186
992,191
993,196
994,201
995,206
996,15025
997,15022
998,126307
999,98355
1000,114985
1001,98353
1002,98356
1003,7606
1004,22831
1005,40279
1006,40282
1007,40285
1008,40288
1009,51755
1010,40291
1011,40294
1012,155152
1013,94612
1014,22825
1015,155153
1016,95805
1017,65426
1018,58176
1019,51758
1020,51757
1021,63793
1022,63834
1023,61554
1024,55941
1025,60445
1026,60446
1027,107325
1028,152510
1029,123829
1030,59265
1031,67118
1032,71565
1033,94076
1034,62936
1035,62725
1036,62726
1037,13987
1038,70596
1039,101809
1040,2576
1041,7736
1042,50952
1043,95220
1044,34216
1045,34219
1046,13969
1047,27571
1048,16720
1049,8833
1050,8836
1051,12787
1052,18373
1053,20632
1054,20779
1055,34645
1056,70634
1057,75044
1058,85956
1059,85954
1060,85955
1061,60942
1062,57648
1063,64142
1064,93050
1065,139251
1066,108151
1067,108154
1068,143117
1069,153181
1070,153183
1071,153180
1072,71009
1073,155746
1074,113263
1075,105498
1076,85351
1077,85352
1078,60869
1079,110928
1080,110930
1081,22390
1082,22393
1083,22396
1084,23644
1085,23647
1086,23650
1087,37000
1088,37003
1089,37006
1090,37009
1091,37012
1092,37015
1093,37018
1094,74679
1095,76429
1096,153271
1097,153272
1098,153273
1099,153274
1100,153275
1101,153276
1102,153278
1103,46492
1104,44617
1105,49238
1106,49273
1107,117418
1108,163416
1109,125472
1110,117415
1111,163417
1112,106847
1113,125731
1114,108499
1115,178633
1116,117416
1117,80373
1118,80374
1119,80375
1120,80376
1121,155708
1122,108556
1123,155709
1124,108557
1125,141
1126,22666
1127,22669
1128,22672
1129,70512
1130,70513
1131,154577
1132,173756
1133,154578
1134,107945
1135,130564
1136,102409
1137,154678
1138,108811
1139,98469
1140,94881
1141,132915
1142,58915
1143,58916
1144,49996
1145,38938
1146,62825
1147,21799
1148,62824
1149,21796
1150,62818
1151,1871
1152,62819
1153,1876
1154,93212
1155,21646
1156,141403
1157,166653
1158,141852
1159,141851
1160,141863
1161,160838
1162,141855
1163,160841
1164,39937
1165,46822
1166,306
1167,311
1168,8824
1169,8821
1170,8185
1171,21619
1172,21622
1173,21625
1174,36631
1175,91628
1176,101499
1177,75706
1178,137291
1179,88621
1180,75704
1181,75705
1182,120958
1183,87726
1184,78415
1185,55176
1186,84346
1187,62035
1188,4366
1189,14452
1190,5076
1191,78372
1192,78373
1193,93355
1194,41692
1195,41803
1196,46816
1197,63537
1198,70620
1199,101831
1200,139617
1201,139613
1202,139618
1203,123667
1204,70757
1205,142100
1206,71576
1207,107230
1208,122050
1209,91596
1210,71008
1211,107147
1212,107148
1213,107149
1214,70738
1215,71480
1216,70739
1217,82188
1218,155897
1219,39466
1220,63544
1221,60098
1222,107518
1223,114934
1224,115137
1225,114959
1226,107717
1227,20626
1228,56879
1229,57127
1230,57128
1231,57129
1232,64329
1233,64330
1234,161491
1235,64332
1236,64331
1237,130837
1238,110410
1239,10075
1240,10078
1241,23134
1242,95381
1243,50087
1244,122622
1245,140966
1246,110041
1247,84097
1248,50086
1249,50088
1250,37201
1251,60815
1252,25759
1253,78025
1254,107702
1255,72694
1256,78026
1257,98666
1258,91247
1259,761
1260,138881
1261,63757
1262,42895
1263,55710
1264,72283
1265,164153
1266,56957
1267,56959
1268,157904
1269,125870
1270,72282
1271,63350
1272,56960
1273,56963
1274,56961
1275,56962
1276,63352
1277,63665
1278,56958
1279,63351
1280,62879
1281,56956
1282,62878
1283,142498
1284,153334
1285,153412
1286,140151
1287,172488
1288,156750
1289,154035
1290,153410
1291,154186
1292,153411
1293,169926
1294,153409
1295,153408
1296,138769
1297,88798
1298,100542
1299,31984
1300,31987
1301,106990
1302,133405
1303,63552
1304,49702
1305,53380
1306,25360
1307,16240
1308,25369
1309,25372
1310,25375
1311,63877
1312,89850
1313,153802
1314,54598
1315,117271
1316,107752
1317,54599
1318,57582
1319,158929
1320,143554
1321,118623
1322,110937
1323,143546
1324,64428
1325,118306
1326,3481
1327,84819
1328,93544
1329,151068
1330,107727
1331,160569
1332,6596
1333,18778
1334,18781
1335,34156
1336,85239
1337,113892
1338,96679
1339,74979
1340,124886
1341,161172
1342,111777
1343,60016
1344,111779
1345,153886
1346,74980
1347,113893
1348,110934
1349,134629
1350,144268
1351,47719
1352,54038
1353,57075
1354,57074
1355,57076
1356,3631
1357,14137
1358,49745
1359,84392
1360,84393
1361,115702
1362,52152
1363,1046
1364,1051
1365,2276
1366,62745
1367,81553
1368,81051
1369,68334
1370,81039
1371,63527
1372,102824
1373,91006
1374,75518
1375,49864
1376,1056
1377,22465
1378,40936
1379,9745
1380,10381
1381,10384
1382,991
1383,13840
1384,13843
1385,13846
1386,84500
1387,1936
1388,21709
1389,21712
1390,94616
1391,44335
1392,44338
1393,48730
1394,79414
1395,124532
1396,137594
1397,28063
1398,32509
1399,93088
1400,15451
1401,646
1402,6086
1403,6091
1404,34168
1405,73416
1406,88105
1407,70441
1408,88216
1409,61681
1410,62880
1411,62881
1412,1891
1413,13366
1414,21637
1415,19990
1416,4061
1417,171838
1418,59286
1419,123556
1420,63200
1421,82975
1422,142356
1423,45286
1424,45283
1425,21640
1426,111823
1427,59288
1428,82974
1429,111824
1430,7771
1431,111825
1432,65613
1433,142297
1434,2481
1435,61010
1436,112700
1437,112701
1438,111240
1439,59577
1440,61988
1441,61989
1442,61990
1443,61991
1444,61992
1445,61993
1446,61994
1447,61995
1448,60224
1449,59000
1450,139290
1451,128662
1452,128663
1453,128664
1454,128665
1455,153990
1456,84439
1457,106232
1458,83803
1459,62440
1460,25159
1461,25162
1462,81197
1463,83191
1464,83192
1465,83193
1466,83194
1467,180762
1468,63238
1469,63239
1470,63240
1471,63241
1472,63242
1473,115201
1474,63259
1475,63261
1476,63263
1477,69101
1478,66757
1479,63234
1480,63235
1481,63236
1482,63237
1483,79945
1484,51097
1485,124575
1486,66156
1487,52675
1488,1796
1489,9862
1490,60289
1491,60290
1492,60291
1493,60292
1494,13585
1495,14659
1496,20275
1497,20560
1498,33301
1499,56122
1500,44458
1501,51056
1502,67481
1503,109294
1504,1181
1505,71680
1506,58719
1507,67400
1508,25744
1509,26776
1510,65513
1511,51262
1512,40300
1513,51412
1514,51413
1515,51414
1516,85086
1517,101892
1518,101893
1519,101894
1520,134162
1521,134163
1522,134164
1523,134165
1524,134166
1525,36073
1526,36076
1527,36079
1528,93978
1529,93979
1530,161806
1531,136267
1532,113708
1533,113714
1534,64219
1535,7831
1536,94042
1537,28477
1538,85583
1539,85584
1540,101271
1541,85585
1542,10366
1543,47917
1544,50944
1545,64673
1546,60056
1547,47918
1548,50945
1549,63369
1550,63370
1551,62107
1552,1011
1553,8488
1554,8536
1555,42682
1556,42685
1557,541
1558,12739
1559,12742
1560,177754
1561,25771
1562,25945
1563,20944
1564,9235
1565,9238
1566,35824
1567,35827
1568,37057
1569,37060
1570,35818
1571,70594
1572,59974
1573,73849
1574,73850
1575,73851
1576,107613
1577,59833
1578,59834
1579,59835
1580,59836
1581,59837
1582,821
1583,19720
1584,42751
1585,2156
1586,28363
1587,94683
1588,26404
1589,33322
1590,33325
1591,61969
1592,80017
1593,79630
1594,92998
1595,107167
1596,59352
1597,121785
1598,48065
1599,48066
1600,6681
1601,63530
1602,79238
1603,79239
1604,62925
1605,6051
1606,6056
1607,6061
1608,6066
1609,76309
1610,67179
1611,5291
1612,58174
1613,76274
1614,116653
1615,147885
1616,60525
1617,131594
1618,60526
1619,131593
1620,87384
1621,66873
1622,76275
1623,87761
1624,147886
1625,76276
1626,76277
1627,61482
1628,155067
1629,155068
1630,155069
1631,8140
1632,8143
1633,76978
1634,79951
1635,81258
1636,134027
1637,52798
1638,58153
1639,128697
1640,60533
1641,37447
1642,14071
1643,14068
1644,14362
1645,17359
1646,37450
1647,37453
1648,64497
1649,66221
1650,66222
1651,57905
1652,271
1653,26086
1654,59873
1655,59874
1656,63528
1657,63529
1658,141556
1659,141558
1660,59063
1661,98656
1662,53894
1663,36415
1664,59064
1665,59065
1666,59066
1667,64616
1668,59491
1669,59492
1670,84502
1671,151008
1672,61917
1673,61918
1674,47936
1675,47937
1676,1706
1677,160096
1678,164143
1679,164547
1680,85381
1681,36085
1682,36088
1683,36082
1684,83338
1685,94703
1686,60088
1687,60868
1688,149423
1689,149424
1690,149425
1691,149426
1692,149427
1693,149428
1694,115617
1695,86846
1696,115616
1697,82616
1698,96741
1699,99739
1700,113687
1701,113661
1702,113686
1703,113685
1704,130819
1705,142415
1706,110638
1707,125535
1708,130821
1709,99488
1710,97746
1711,110639
1712,100528
1713,173995
1714,163036
1715,130818
1716,81704
1717,41569
1718,59817
1719,59818
1720,67263
1721,67264
1722,145429
1723,163748
1724,178717
1725,145428
1726,159937
1727,135805
1728,145430
1729,133855
1730,133854
1731,133853
1732,82284
1733,99942
1734,101779
1735,38860
1736,38863
1737,49868
1738,36370
1739,6946
1740,13915
1741,37300
1742,13918
1743,13909
1744,25216
1745,13912
1746,71997
1747,8941
1748,126
1749,71996
1750,19246
1751,63372
1752,57083
1753,63373
1754,23905
1755,71995
1756,37474
1757,2506
1758,49963
1759,45229
1760,53230
1761,53788
1762,53789
1763,51475
1764,51966
1765,51967
1766,100488
1767,139219
1768,28513
1769,28519
1770,61099
1771,107640
1772,18685
1773,62574
1774,86217
1775,62573
1776,62572
1777,114032
1778,114031
1779,82446
1780,62435
1781,88313
1782,5626
1783,9112
1784,9115
1785,26785
1786,26788
1787,26791
1788,26794
1789,135332
1790,100593
1791,97392
1792,109190
1793,109173
1794,89835
1795,84077
1796,96457
1797,84078
1798,63110
1799,64115
1800,176
1801,4351
1802,4356
1803,4361
1804,17584
1805,17587
1806,58129
1807,87806
1808,139399
1809,121822
1810,170694
1811,102426
1812,104866
1813,120690
1814,59701
1815,741
1816,61224
1817,91656
1818,82152
1819,82153
1820,125689
1821,133776
1822,133774
1823,139306
1824,141245
1825,133839
1826,133838
1827,1186
1828,12235
1829,7696
1830,13834
1831,13837
1832,17011
1833,25459
1834,25465
1835,88349
1836,32578
1837,32581
1838,45820
1839,45823
1840,45826
1841,57494
1842,141557
1843,173219
1844,124727
1845,173218
1846,86201
1847,57495
1848,62033
1849,34192
1850,87636
1851,13882
1852,13885
1853,13921
1854,29113
1855,62592
1856,98668
1857,59216
1858,59217
1859,7826
1860,19465
1861,7841
1862,52434
1863,96119
1864,17833
1865,18367
1866,18370
1867,67195
1868,67196
1869,381
1870,81464
1871,72017
1872,72018
1873,62577
1874,59277
1875,59643
1876,67110
1877,54192
1878,139619
1879,781
1880,36229
1881,786
1882,36232
1883,4646
1884,96952
1885,96953
1886,96951
1887,96950
1888,59191
1889,56270
1890,80269
1891,181070
1892,77777
1893,61298
1894,61299
1895,61300
1896,61301
1897,61414
1898,64910
1899,64911
1900,64912
1901,64913
1902,64914
1903,71571
1904,103922
1905,105848
1906,74213
1907,74214
1908,9766
1909,18463
1910,78248
1911,58841
1912,58851
1913,105728
1914,84584
1915,75559
1916,84585
1917,76291
1918,4051
1919,4056
1920,48706
1921,62348
1922,61402
1923,63143
1924,63144
1925,63145
1926,63146
1927,53908
1928,53909
1929,53910
1930,56905
1931,56906
1932,56907
1933,56908
1934,56909
1935,128884
1936,107021
1937,62548
1938,73744
1939,159263
1940,97198
1941,141847
1942,141848
1943,83137
1944,73745
1945,141849
1946,124714
1947,97199
1948,141850
1949,131468
1950,73746
1951,112447
1952,97200
1953,112153
1954,60865
1955,60866
1956,60867
1957,59236
1958,59237
1959,59238
1960,60058
1961,60059
1962,74161
1963,88740
1964,117711
1965,59151
1966,59152
1967,59917
1968,141844
1969,142637
1970,142638
1971,157501
1972,63300
1973,63301
1974,107311
1975,511
1976,516
1977,521
1978,526
1979,129661
1980,129667
1981,129668
1982,107090
1983,156283
1984,59009
1985,59008
1986,48268
1987,90808
1988,49374
1989,34540
1990,28231
1991,69066
1992,71079
1993,71080
1994,74588
1995,74589
1996,74590
1997,101989
1998,170009
1999,154616
2000,154615
2001,154614
2002,178906
2003,107099
2004,106963
2005,125308
2006,59524
2007,59525
2008,59526
2009,59527
2010,59528
2011,59529
2012,59530
2013,59531
2014,138601
2015,62325
2016,62901
2017,63395
2018,63396
2019,63397
2020,34750
2021,46270
2022,46279
2023,50644
2024,46276
2025,54333
2026,35416
2027,56668
2028,46273
2029,13468
2030,13471
2031,24937
2032,24940
2033,41758
2034,49986
2035,82579
2036,109041
2037,109042
2038,109076
2039,107691
2040,113616
2041,113617
2042,74862
2043,76751
2044,176686
2045,176685
2046,114146
2047,132906
2048,132911
2049,95083
2050,99790
2051,84603
2052,51638
2053,51639
2054,52862
2055,80976
2056,54354
2057,18892
2058,18895
2059,26347
2060,40333
2061,40336
2062,112358
2063,97126
2064,97130
2065,87186
2066,57094
2067,59314
2068,85663
2069,63132
2070,87999
2071,89392
2072,90468
2073,118951
2074,90931
2075,65687
2076,85460
2077,69954
2078,68177
2079,65688
2080,17002
2081,3776
2082,3781
2083,86767
2084,1456
2085,2491
2086,2496
2087,93242
2088,93241
2089,59990
2090,60499
2091,128042
2092,139105
2093,52854
2094,54659
2095,27919
2096,12697
2097,7466
2098,20563
2099,27922
2100,121835
2101,53611
2102,61668
2103,66058
2104,82560
2105,3036
2106,32083
2107,60211
2108,66041
2109,72290
2110,72289
2111,99448
2112,61548
2113,61547
2114,47005
2115,49155
2116,56700
2117,62355
2118,66934
2119,1896
2120,94953
2121,139487
2122,155102
2123,154392
2124,142115
2125,142116
2126,148726
2127,148723
2128,178390
2129,148721
2130,166687
2131,148724
2132,166641
2133,148722
2134,163626
2135,142117
2136,166686
2137,148725
2138,606
2139,616
2140,611
2141,62013
2142,62014
2143,62015
2144,62016
2145,62017
2146,62018
2147,62019
2148,62020
2149,49660
2150,51244
2151,51245
2152,62536
2153,84504
2154,60117
2155,124031
2156,122820
2157,122821
2158,122822
2159,122823
2160,122824
2161,122825
2162,122826
2163,172015
2164,130549
2165,130546
2166,61771
2167,70852
2168,101520
2169,70856
2170,70855
2171,70854
2172,70857
2173,70853
2174,73174
2175,83528
2176,83529
2177,127845
2178,62675
2179,62676
2180,62677
2181,62678
2182,62679
2183,62680
2184,62681
2185,62682
2186,62683
2187,626
2188,22591
2189,62937
2190,27112
2191,56047
2192,56048
2193,51625
2194,51624
2195,6221
2196,13552
2197,13555
2198,13558
2199,20494
2200,56955
2201,100359
2202,174070
2203,139442
2204,157254
2205,2456
2206,47727
2207,48407
2208,59797
2209,59569
2210,62571
2211,77507
2212,59311
2213,60209
2214,59553
2215,59554
2216,180183
2217,84503
2218,56263
2219,496
2220,14581
2221,506
2222,4701
2223,14590
2224,14593
2225,14596
2226,14584
2227,28024
2228,28015
2229,28018
2230,28021
2231,7261
2232,8521
2233,36982
2234,8566
2235,127416
2236,112040
2237,140453
2238,140454
2239,140455
2240,140456
2241,155368
2242,8914
2243,56467
2244,56468
2245,60504
2246,60705
2247,61618
2248,69430
2249,77365
2250,104361
2251,114755
2252,114756
2253,37813
2254,60758
2255,61562
2256,65738
2257,39205
2258,63315
2259,2726
2260,2731
2261,2736
2262,2741
2263,13048
2264,56880
2265,68108
2266,81945
2267,68109
2268,104890
2269,104891
2270,2191
2271,2196
2272,2201
2273,2206
2274,2926
2275,8089
2276,8086
2277,8092
2278,8095
2279,8098
2280,117390
2281,118347
2282,118348
2283,118349
2284,117386
2285,7511
2286,7516
2287,59016
2288,59017
2289,66828
2290,101351
2291,54074
2292,53723
2293,34999
2294,51631
2295,103143
2296,33538
2297,57635
2298,57636
2299,57637
2300,57638
2301,57639
2302,62915
2303,64389
2304,37216
2305,111244
2306,111827
2307,162791
2308,51905
2309,56132
2310,74128
2311,112974
2312,78018
2313,139128
2314,6976
2315,7331
2316,7336
2317,7341
2318,17563
2319,20152
2320,139273
2321,173519
2322,139274
2323,139275
2324,139272
2325,22951
2326,62436
2327,62612
2328,129893
2329,36145
2330,36148
2331,49667
2332,56964
2333,60494
2334,113347
2335,113346
2336,176403
2337,99093
2338,112056
2339,50773
2340,62051
2341,141567
2342,141568
2343,141569
2344,141570
2345,156378
2346,68214
2347,9562
2348,82174
2349,61579
2350,53184
2351,75732
2352,93614
2353,111308
2354,16231
2355,112327
2356,114931
2357,126199
2358,106729
2359,106730
2360,106731
2361,113043
2362,70379
2363,3031
2364,32119
2365,48154
2366,49462
2367,49604
2368,49605
2369,62088
2370,44626
2371,44629
2372,44632
2373,44635
2374,52463
2375,52462
2376,52465
2377,52464
2378,80249
2379,82132
2380,82133
2381,82134
2382,140958
2383,156048
2384,60760
2385,60761
2386,60762
2387,60763
2388,76859
2389,101025
2390,101026
2391,115654
2392,70264
2393,36670
2394,62483
2395,27142
2396,62034
2397,9169
2398,45631
2399,154982
2400,124288
2401,73879
2402,80302
2403,80303
2404,80304
2405,80305
2406,4391
2407,15262
2408,15265
2409,15268
2410,15271
2411,27340
2412,27649
2413,144496
2414,2786
2415,139182
2416,139181
2417,8509
2418,8518
2419,61657
2420,61658
2421,4936
2422,18712
2423,31831
2424,177123
2425,48106
2426,48754
2427,48753
2428,62839
2429,52638
2430,61097
2431,139305
2432,61329
2433,91338
2434,61902
2435,60232
2436,77715
2437,63162
2438,130635
2439,112402
2440,130639
2441,112401
2442,8671
2443,8776
2444,27583
2445,105727
2446,94045
2447,32044
2448,43825
2449,17215
2450,52022
2451,52021
2452,62299
2453,6026
2454,6031
2455,6036
2456,6021
2457,6041
2458,20299
2459,20302
2460,20305
2461,20509
2462,1176
2463,162463
2464,81132
2465,102830
2466,103674
2467,61910
2468,61911
2469,57816
2470,57817
2471,57818
2472,64098
2473,14104
2474,13849
2475,106547
2476,95175
2477,89311
2478,2186
2479,21994
2480,74909
2481,115058
2482,84179
2483,89137
2484,115057
2485,88280
2486,115059
2487,65075
2488,39670
2489,27070
2490,27073
2491,27076
2492,61
2493,111
2494,4991
2495,19918
2496,30052
2497,51795
2498,881
2499,1081
2500,13093
2501,681
2502,57421
2503,104031
2504,561
2505,14098
2506,15253
2507,93102
2508,93103
2509,56367
